id,name,canonicalKey,kind,domain,parentGroup,activeJobs,allJobs
"cmtlyj7pg07roqf5k5fyrkf05","Kapten & Son","KAPTEN_AND_SON","UNKNOWN","kapten-son.com","","30","30"
"cmtk1x3jl00dnnv2bq2hnoyzo","Karla Otto","KARLA_OTTO","UNKNOWN","karlaotto.com","The Independents","13","13"
"cmtlyf6zn00f4qf5k07p5lyfi","Kastner & Öhler","KASTNER_AND_OHLER","UNKNOWN","kastner-oehler.at","","4","4"
"cmtlyf79100fhqf5k30uyqrhs","Kate McLeod","KATE_MCLEOD","UNKNOWN","katemcleod.com","","3","3"
"cmtlyi71m051zqf5kpqlswzj9","Katie Loxton","KATIE_LOXTON","UNKNOWN","katieloxton.com","","19","21"
"cmtkdvzoe1tabnf2brgx82cfu","KAVE HOME","KAVE_HOME","UNKNOWN","","","0","0"
"cmtkdw3hr1uhunf2bj1nx27nn","KCD PARIS","KCD_PARIS","UNKNOWN","","","0","1"
"cmtk48rn61ge3ny2b1tkivmlp","Kendo","KENDO","UNKNOWN","kendobrands.com","LVMH","26","30"
"cmtlyhl6k03ahqf5k7i70t2gs","KENT","KENT","UNKNOWN","","","13","13"
"cmtk48ipj1dpiny2bgnr0fj3t","Kenzo","KENZO","UNKNOWN","kenzo.com","LVMH","25","25"
"cmtjwa11205v4ld2b4be98q45","Kering","KERING","UNKNOWN","kering.com","Kering","0","46"
"cmtpul3f72blvl35mj7oc58ov","Kering Beaute","KERING_BEAUTE","UNKNOWN","kering.com","","1","1"
"cmtpukup029apl35mgtskxs6a","Kering Corporate","KERING_CORPORATE","UNKNOWN","kering.com","","120","120"
"cmtpukumq299vl35m0urpfp28","Kering Eyewear","KERING_EYEWEAR","UNKNOWN","keringeyewear.com","Kering","71","71"
"cmtpukv7e29gal35m2mdy2cja","Kering Group Operations & Technologies","KERING_GROUP_OPERATIONS_AND_TECHNOLOGIES","UNKNOWN","kering.com","","0","0"
"cmtpz1ar3032y3ncqnh0c7hxu","Kerzon","KERZON","UNKNOWN","kerzon.paris","","1","1"
"cmtjwf5lj0a6nld2bnolo0jgg","Kiabi","KIABI","UNKNOWN","kiabi.com","","307","342"
"cmtlyhopb03mlqf5k6py3jgor","Kicks","KICKS","UNKNOWN","kicks.se","","13","15"
"cmtpxur2b00003nxcmcnc6054","Kids Foot Locker","KIDS_FOOT_LOCKER","UNKNOWN","footlocker.com","","430","430"
"cmtlyeqdv002dqf5kb8jj1p9z","Kidzart","KIDZART","UNKNOWN","","","1","1"
"cmtlyijrp060xqf5kqcg8kgpo","Kiko Milano","KIKO_MILANO","UNKNOWN","kikocosmetics.com","","23","24"
"cmtm9jhl91uvcpv5jsvprsagj","KILIAN PARIS","KILIAN_PARIS","UNKNOWN","bykilian.com","Estee Lauder","8","8"
"cmtlyf7k100fuqf5k7cb69xnn","KILLSTAR","KILLSTAR","UNKNOWN","killstar.com","","3","3"
"cmtpyu31f013a3ncqpu9x82sr","Kilo Shop","KILO_SHOP","UNKNOWN","kilo-shop.com","","3","3"
"cmtk1x0yj005anv2bh3cj5lcq","Kitsuné","KITSUNE","UNKNOWN","maisonkitsune.com","","9","9"
"cmtlyey5c007oqf5kmrdce6b0","Klättermusen","KLATTERMUSEN","UNKNOWN","klattermusen.com","","2","3"
"cmtlyeyci007xqf5k9v1c5uv0","Knock Knock","KNOCK_KNOCK","UNKNOWN","","","2","2"
"cmtk49zip1pixny2bacsbgw23","Krug","KRUG","UNKNOWN","krug.com","","0","1"
"cmtpgj7lb3dn5qq4z3cxvzsk6","KRYS","KRYS","UNKNOWN","krys.com","","12","12"
"cmtkdw47h1upbnf2bt71uf8nq","KS BEAUTE","KS_BEAUTE","UNKNOWN","","","0","0"
"cmtpw95zy4k0hl35mew33fqog","KSI","KSI","UNKNOWN","ks-groupe.com","","7","7"
"cmtp868vg3rmuqq4z150o1s59","KSI MODE","KSI_MODE","UNKNOWN","ks-groupe.com","","1","1"
"cmtkdvuwr1rvinf2bg83fdzpf","KSI RETAIL","KSI_RETAIL","UNKNOWN","ks-groupe.com","","0","3"
"cmtkdvufg1rnznf2byc79miie","KUJTEN CACHEMIRE","KUJTEN_CACHEMIRE","UNKNOWN","kujten.com","","0","2"
"cmtlynes70hdwqf5ku1zn3amx","KULT | OLYMP&HADES","KULT_OLYMP_AND_HADES","UNKNOWN","kult-olymp-hades.de","","80","82"
"cmtpz2pqp03rw3ncqnt29j46j","Kymono","KYMONO","UNKNOWN","kymono.co","","2","2"
"cmtrup1wv4mrbpg5m25zfncj1","LAB DIP","LAB_DIP","UNKNOWN","","","1","1"
"cmtpz35qu03yc3ncq9dkfdsgb","La Bonne Brosse","LA_BONNE_BROSSE","UNKNOWN","labonnebrosse.com","","4","4"
"cmtpz3a4804053ncq55lvnzdj","Laboté","LABOTE","UNKNOWN","labote.com","","1","1"
"cmtpkwyco59jmpf5l7q90nip8","LA BOUTIQUE DU COIFFEUR","LA_BOUTIQUE_DU_COIFFEUR","UNKNOWN","laboutiqueducoiffeur.com","","8","8"
"cmtkdw05g1tfsnf2bsrl8uhnq","LA BRUNE ET LA BLONDE","LA_BRUNE_ET_LA_BLONDE","UNKNOWN","labruneetlablonde.com","","1","2"
"cmtm9jv7m1yo7pv5j3tr8q3gz","Lab Series","LAB_SERIES","UNKNOWN","labseries.com","Estee Lauder","1","1"
"cmtpua9s11g7wl35mbbp7fhvk","La casa de las Carca","LA_CASA_DE_LAS_CARCA","UNKNOWN","lacasadelascarcasas.com","","56","56"
"cmtm8mla31efspv5job60vgle","La casa de las Carcasas","LA_CASA_DE_LAS_CARCASAS","UNKNOWN","lacasadelascarcasas.es","","689","701"
"cmtk4xpoe1ryyny2b4n2dj391","Lacoste","LACOSTE","UNKNOWN","lacoste.com","","466","487"
"cmtlq3u9f1lxapg2b3kvsu7yg","LA COUR DES ICONES","LA_COUR_DES_ICONES","UNKNOWN","","","0","1"
"cmtkdw2em1u4bnf2bjlkcqi1x","LA FEE MARABOUTEE","LA_FEE_MARABOUTEE","UNKNOWN","lafeemaraboutee.fr","","0","1"
"cmtp1vdes01o4qq4zdpcrh599","Lagardère Duty Free","LAGARDERE_DUTY_FREE","UNKNOWN","lagardere-tr.com","","9","9"
"cmtpu023j04jil35mg4a1g7vf","Lagardère Travel","LAGARDERE_TRAVEL","UNKNOWN","lagardere-tr.com","","130","130"
"cmtkdvxv61strnf2blvpva5y3","Lagardère Travel Retail","LAGARDERE_TRAVEL_RETAIL","UNKNOWN","lagardere-tr.com","","0","0"
"cmtlyktrf0bimqf5kplgr5l4b","LAGER 157","LAGER_157","UNKNOWN","lager157.com","","48","49"
"cmtm7ucoz10xspv5jc900ovd5","La Halle","LA_HALLE","UNKNOWN","lahalle.com","Groupe Beaumanoir","64","64"
"cmtlq3u5d1lwapg2bthfm7wxa","LA LUEUR DE L'AUBE","LA_LUEUR_DE_L_AUBE","UNKNOWN","","","0","1"
"cmtkdvxbq1snanf2bwybrb13w","LA MAISON GOOSSENS","LA_MAISON_GOOSSENS","UNKNOWN","","","0","1"
"cmtkdw2hy1u5jnf2bswdyg70w","LA MARQUE 64","LA_MARQUE_64","UNKNOWN","","","0","1"
"cmtm9jhhk1uu0pv5j158p5va1","La Mer","LA_MER","UNKNOWN","cremedelamer.com","Estee Lauder","24","29"
"cmtpw96kd4k4wl35mg0lw9202","LA MODE VINTAGE","LA_MODE_VINTAGE","UNKNOWN","","","1","1"
"cmtkdvxgl1soynf2buwtrw9nd","LANCEL","LANCEL","UNKNOWN","lancel.com","","3","3"
"cmtkdvurw1rthnf2b8qwacb78","LANVIN","LANVIN","UNKNOWN","lanvin.com","","1","2"
"cmtkdw30x1ubznf2b2tv15nro","LA PELUCHERIE","LA_PELUCHERIE","UNKNOWN","","","0","1"
"cmtp1ugf000qsqq4ziso5gxms","La Redoute","LA_REDOUTE","UNKNOWN","laredoute.it","Galeries Lafayette Group","5","5"
"cmtkdw0141tecnf2bjamzjotg","LA RÉPONSE D","LA_REPONSE_D","UNKNOWN","","","1","1"
"cmtk1x6d300k6nv2b24wkfwy7","La Rosée","LA_ROSEE","UNKNOWN","larosee-cosmetiques.com","","15","15"
"cmtpj2gsr14dkpf5ls9l548mc","Lascor","LASCOR","UNKNOWN","","","1","1"
"cmtlyl8xk0c2pqf5k3hiiznf3","La Senza","LA_SENZA","UNKNOWN","lasenza.com","","55","55"
"cmtkdvw4s1sarnf2b4zx3q8i2","L'ATELIER D'AMAYA","L_ATELIER_D_AMAYA","UNKNOWN","atelier-amaya.com","","0","7"
"cmtkdw13f1tpznf2bkuzfx1cy","LAURE DE SAGAZAN","LAURE_DE_SAGAZAN","UNKNOWN","lauredesagazan.fr","","1","1"
"cmtkdw0sl1tmgnf2b0zlevsmx","LAURENCE BRAS","LAURENCE_BRAS","UNKNOWN","laurencebras.com","","1","1"
"cmtlyiwgw06y5qf5k7tgu4zn8","Laverana GmbH & Co. KG","LAVERANA_GMBH_AND_CO_KG","UNKNOWN","laverana.com","","24","25"
"cmtlyeymn0086qf5k5gtx9ere","Lavish Alice","LAVISH_ALICE","UNKNOWN","lavishalice.com","","2","2"
"cmtpz3hpj043b3ncqerxuyuhf","LEBEURRE","LEBEURRE","UNKNOWN","lma1880.com","","2","2"
"cmtk48eex1bxlny2b3drci9sc","Le Bon Marché","BON_MARCHE","UNKNOWN","lebonmarche.com","LVMH","49","52"
"cmtp868xg3rngqq4ztaue6dkx","LE COQ SPORTIF","LE_COQ_SPORTIF","UNKNOWN","lecoqsportif.com","","1","1"
"cmtjwf5w00a7bld2btatjxphs","Lectra","LECTRA","UNKNOWN","lectra.com","","23","24"
"cmtpkx0ca59qgpf5lohfivgwj","LEFTIES","LEFTIES","UNKNOWN","lefties.com","","2","2"
"cmtkdvuqm1rsxnf2b3p3orvdi","LE GRAMME","LE_GRAMME","UNKNOWN","","","0","0"
"cmtkdvv9q1s06nf2b6dka7ceg","LE GRAND COMPTOIR","LE_GRAND_COMPTOIR","UNKNOWN","","","0","1"
"cmtkdvx661sl4nf2bqq3m1mv6","LE GUILLOU HABILLEUR","LE_GUILLOU_HABILLEUR","UNKNOWN","","","0","1"
"cmtkdvvhq1s3knf2bdpobkcn2","LEHERPEUR PARIS","LEHERPEUR_PARIS","UNKNOWN","","","0","0"
"cmtkdw25a1u0ynf2b6w2tsp6l","LEICA CAMERA","LEICA_CAMERA","UNKNOWN","leica-camera.com","","0","1"
"cmtkdw2r81u8jnf2boai2m5yp","LE JARDIN PARFUMÉ","LE_JARDIN_PARFUME","UNKNOWN","","","0","1"
"cmtkdvxnf1sr4nf2bkg6rdktd","LE KASHA","LE_KASHA","UNKNOWN","","","0","0"
"cmtm9jh3y1uq0pv5j8iia3oel","Le Labo","LE_LABO","UNKNOWN","lelabofragrances.com","Estee Lauder","47","51"
"cmtkdvvtj1s7lnf2bo95yg5p5","LEMAIRE","LEMAIRE","UNKNOWN","lemaire.fr","","1","1"
"cmtptz9yc00bgl35mwcutj8h2","Len","LEN","UNKNOWN","","","0","0"
"cmtlyf7vt00g7qf5k0baxsc6d","Lensa","LENSA","UNKNOWN","","","3","3"
"cmtkdvxbf1sn6nf2b5o6qvo6c","LE PALAIS DES THÉS","LE_PALAIS_DES_THES","UNKNOWN","palaisdesthes.com","","0","2"
"cmtlyeqlf002iqf5ke01ref2u","LERROS","LERROS","UNKNOWN","lerros.com","","1","1"
"cmtkdvzfu1t7snf2bayrckjm0","LESAGE PARIS","LESAGE_PARIS","UNKNOWN","lesage-paris.com","","1","1"
"cmtpz3owk045c3ncq3o4qjwas","Les Ateliers Autrement","LES_ATELIERS_AUTREMENT","UNKNOWN","ateliers-autrement.com","","2","2"
"cmtkdvvtr1s7pnf2b0y72id81","LES DUNES","LES_DUNES","UNKNOWN","","","0","0"
"cmtk1wtu60000nv2bu7ldtw3l","Le Slip Français","LE_SLIP_FRANCAIS","UNKNOWN","leslipfrancais.fr","","1","1"
"cmtkdvwjm1sfknf2bpifugue0","LES NÉRÉIDES","LES_NEREIDES","UNKNOWN","","","0","0"
"cmtkdw24s1u0qnf2bvirz8v1y","LES POSSIBLES","LES_POSSIBLES","UNKNOWN","","","0","1"
"cmtrsgp4y0lv2pg5mac9pj7co","Les Publications Condé Nast","LES_PUBLICATIONS_CONDE_NAST","UNKNOWN","","","15","15"
"cmtpz3pcq045m3ncq0h3ihtkd","Les Secrets De Loly","LES_SECRETS_DE_LOLY","UNKNOWN","secretsdeloly.com","","3","3"
"cmtkdvy1j1svxnf2bhwmol39o","LE TANNEUR & CIE","LE_TANNEUR_AND_CIE","UNKNOWN","","","3","3"
"cmtpkx0ab59q1pf5lc6mahy5u","LE TEMPS DES CERISES","LE_TEMPS_DES_CERISES","UNKNOWN","letempsdescerises.com","","2","2"
"cmtn7s1lr1rosqq5liqmue7z6","Levi's","LEVI_S","UNKNOWN","levi.com","","1331","1370"
"cmtkdvuqx1rt1nf2buov0ybrg","LEVI'S / TIMBERLAND","LEVI_S_TIMBERLAND","UNKNOWN","","","0","0"
"cmtlyez04008fqf5kjcl13lyw","Lexington","LEXINGTON","UNKNOWN","lexingtoncompany.com","","2","2"
"cmtkdw0ny1tkynf2bzqvvh2d1","LFP EMPLOI MODE","LFP_EMPLOI_MODE","UNKNOWN","","","4","8"
"cmtkdvy381swpnf2bfeu4pym4","L'HOMME INVISIBLE","L_HOMME_INVISIBLE","UNKNOWN","","","1","1"
"cmtoq4zda2zy7qq4zedf2gprm","LIBERTY'S MAGAZINE","LIBERTY_S_MAGAZINE","UNKNOWN","","","0","1"
"cmtlyg3ew01h7qf5ky32oq9vd","Lindex","LINDEX","UNKNOWN","lindex.com","","7","7"
"cmtkdvy4n1sx8nf2bvxwv79tb","LIPAULT (GROUPE SAMSONITE)","LIPAULT_GROUPE_SAMSONITE","UNKNOWN","","","1","1"
"cmtpz3q3804613ncqqb6f9psj","LITTLE CIGOGNE","LITTLE_CIGOGNE","UNKNOWN","little-cigogne.com","","6","6"
"cmtkdvvgl1s34nf2bpa395iqy","LITTLE WANDER","LITTLE_WANDER","UNKNOWN","","","0","0"
"cmtlyhp0k03o6qf5kbsr3ljo1","Little Words Project","LITTLE_WORDS_PROJECT","UNKNOWN","littlewordsproject.com","","14","14"
"cmtkdw2bs1u3jnf2bcaxbjlnn","LIVY","LIVY","UNKNOWN","","","0","1"
"cmtkdvur21rt5nf2baqoyw9yb","LM LULU","LM_LULU","UNKNOWN","","","0","1"
"cmtp1xiqw03ngqq4zikinuk6e","L’Occitane","L_OCCITANE","UNKNOWN","loccitane.com","","24","24"
"cmtke2us500d0lp2bu5et2x5u","L’Occitane en Provence","L_OCCITANE_EN_PROVENCE","UNKNOWN","loccitane.com","L'Occitane","16","22"
"cmtk48g5s1conny2bv651ayg7","Loewe","LOEWE","UNKNOWN","loewe.com","LVMH","62","66"
"cmtlyme0p0em2qf5k3jw9prng","LOFT","LOFT","UNKNOWN","loft.com","","62","64"
"cmtmoel1n0k3bso5lh4judjcm","Logo Diptyque","LOGO_DIPTYQUE","UNKNOWN","","","0","1"
"cmtm7b3w90r72pv5jgmoe5s3j","Logo Pierre Fabre","LOGO_PIERRE_FABRE","UNKNOWN","","","0","0"
"cmtlynuf50j7rqf5kwlmp66le","LOG XL","LOG_XL","UNKNOWN","","","1","1"
"cmtkdw3fr1uh6nf2b8bn3r5lg","LO NEEL","LO_NEEL","UNKNOWN","","","0","0"
"cmtkdvuvo1rv2nf2bol2swzih","Longchamp","LONGCHAMP","UNKNOWN","longchamp.com","Longchamp","27","28"
"cmtpj2gua14e6pf5l5v8wmjm1","Longines","LONGINES","UNKNOWN","longines.com","","18","19"
"cmtlyer4c002rqf5k71c1cftw","Löplabbet","LOPLABBET","UNKNOWN","","","1","1"
"cmtjw1ejj0141ld2bt20epmki","L'Oréal","LOREAL","GROUP","loreal.com","L'Oreal","1804","1874"
"cmtpkwxjp59hcpf5lc3ggp4ii","L'OREAL GROUP","L_OREAL_GROUP","UNKNOWN","loreal.com","","3","3"
"cmtjwf6za08pxo72be8uvm8kn","L'Oréal Groupe","L_OREAL_GROUPE","UNKNOWN","loreal.com","","76","77"
"cmtpwvij600giql5m8iiplvov","L’Oréal Professionnel","L_OREAL_PROFESSIONNEL","UNKNOWN","loreal.com","L'Oreal","0","0"
"cmtk48g3r1cnrny2bd0sjfisq","Loro Piana","LORO_PIANA","UNKNOWN","loropiana.com","LVMH","99","103"
"cmtpz3rz2046v3ncqkxb7ogjb","LOSANJE","LOSANJE","UNKNOWN","losanje.com","","3","3"
"cmtkdvvjp1s48nf2bkz09squc","LOUISEJACQUELINE","LOUISEJACQUELINE","UNKNOWN","","","0","0"
"cmtlyez4l008oqf5kvnv9cl9o","Louise Misha","LOUISE_MISHA","UNKNOWN","louisemisha.com","","2","3"
"cmtk48ee91bx9ny2bt1bil52u","Louis Vuitton","LOUIS_VUITTON","UNKNOWN","louisvuitton.com","LVMH","619","642"
"cmtkdvwer1sdpnf2b2a2sd4tx","LOULOU DE SAISON","LOULOU_DE_SAISON","UNKNOWN","","","0","0"
"cmtlygx3r02mxqf5kj3i91cne","Lounge","LOUNGE","UNKNOWN","lounge.com","","15","15"
"cmtlymh890eszqf5kd0ors4g2","Lovable","LOVABLE","UNKNOWN","lovable.it","","63","63"
"cmtpubijn1lqrl35mlzn8kffd","Lovi","LOVI","UNKNOWN","lovisa.com","","0","0"
"cmtm8p93s1j2hpv5jnxbp934v","Lovisa","LOVISA","RETAILER","lovisa.com","","893","935"
"cmtrup1pw4mnupg5mp5zf8mds","LTD","LTD","UNKNOWN","","","8","8"
"cmtkdvvnl1s56nf2b4wguve1b","LTD INTERNATIONAL","LTD_INTERNATIONAL","UNKNOWN","","","9","43"
"cmtlyfrdm00xvqf5knnpyn8ld","Lucy & Yak","LUCY_AND_YAK","UNKNOWN","lucyandyak.com","","5","5"
"cmtkdw3la1uixnf2bpd480sai","LUDOVIC DE SAINT SERNIN","LUDOVIC_DE_SAINT_SERNIN","UNKNOWN","","","0","0"
"cmtoq4zcm2zxzqq4zh30kfu3u","LUDOVIC WINTERSTAN","LUDOVIC_WINTERSTAN","UNKNOWN","","","0","1"
"cmtlyfnyz00sxqf5kx3ps3jmp","Luhta","LUHTA","UNKNOWN","luhta.com","","6","6"
"cmtlyfryv00ygqf5kv4lecpr2","Lumentee","LUMENTEE","UNKNOWN","lumentee.com","","5","5"
"cmtkdvy8m1syinf2bzhu09kjb","LUMYA STUDIO","LUMYA_STUDIO","UNKNOWN","","","2","2"
"cmtkdvzq11tavnf2bkvbw63up","LUNAS","LUNAS","UNKNOWN","lunasfrance.fr","","1","1"
"cmtlyfo4800teqf5k2jjyt09y","LUNETTES POUR TOUS","LUNETTES_POUR_TOUS","UNKNOWN","lunettespourtous.com","","4","4"
"cmtp2e9ep0s5oqq4zb3sg9k9a","LUSH |","LUSH","UNKNOWN","lush.com","","222","227"
"crdb639be2688ec417d4b12cfb","Luxclusif","LUXCLUSIF","RETAILER","","","5","7"
"cmtk273yh0j80nv2bcgx4xvzg","Luxe Talent","LUXE_TALENT","UNKNOWN","luxetalent.fr","","478","478"
"cmtpiwqt90c84pf5lmyf2ej5r","LuxExperience","LUXEXPERIENCE","UNKNOWN","luxexperience.com","","57","57"
"cmtk48edz1bx5ny2bwve7xek3","LVMH","LVMH","UNKNOWN","lvmh.com","LVMH","75","75"
"cmtrta68w39ukpg5mze4sqp6m","LVMH Fragrance Brands","LVMH_FRAGRANCE_BRANDS","UNKNOWN","","LVMH","52","52"
"cmtk48fsk1cjbny2bgajhyzgg","LVMH Perfumes & Cosmetics","LVMH_PERFUMES_AND_COSMETICS","UNKNOWN","","LVMH","55","59"
"cmtpu5xu50ylbl35mf7yal6t3","Lynch DC / Cust Care J.Crew","LYNCH_DC_CUST_CARE_J_CREW","UNKNOWN","jcrew.com","","1","1"
"cmtm7ckhh0u7dpv5jj2zqbok0","Lynch DC / Cust Care J.Crew Inc.","LYNCH_DC_CUST_CARE_J_CREW_INC","UNKNOWN","","","0","0"
"cmtm9jh7l1uqopv5jskt56qzo","MAC","MAC","UNKNOWN","maccosmetics.com","","353","365"
"cmtk1x2nx00b4nv2br9nnw2g5","Madame Figaro","MADAME_FIGARO","UNKNOWN","lefigaro.fr","Groupe Figaro","0","0"
"cmtpu5x4x0ydzl35mzx7mn4da","Madewell Stores Madewell","MADEWELL_STORES_MADEWELL","UNKNOWN","madewell.com","","266","273"
"cmtm7cjxx0tyhpv5jomjk2b74","Madewell Stores Madewell, Inc.","MADEWELL_STORES_MADEWELL_INC","UNKNOWN","madewell.com","","0","7"
"cmtlyhs8h03upqf5k3up6nt7x","Madhappy","MADHAPPY","UNKNOWN","madhappy.com","","15","15"
"cmtpz3vmc048m3ncqjb6n1fff","MADNETWORK","MADNETWORK","UNKNOWN","","","2","2"
"cmtlyk6rt0a46qf5k2bvkhed5","Magasin du Nord","MAGASIN_DU_NORD","UNKNOWN","magasin.dk","","45","45"
"cmtkdw3p31uk6nf2b4l2gk8um","MAGNA PRESSE","MAGNA_PRESSE","UNKNOWN","","","0","0"
"cmtkdw42y1uo0nf2be07677q4","MAHO","MAHO","UNKNOWN","","","0","0"
"cmtnac0wi2sd3qq5l5b8hevds","MAIER","MAIER","UNKNOWN","","","0","1"
"cmtkdvueu1rnrnf2bbkz1lgzd","MAILLE CREATION","MAILLE_CREATION","UNKNOWN","maillecreation.fr","","0","2"
"cmtk1xyja02asnv2b2cq1izbi","Maison 123","123","UNKNOWN","maison123.com","Groupe Etam","61","62"
"cmtkdvvis1s3wnf2b7wk22ppu","MAISON ANDI","ANDI","UNKNOWN","","","0","1"
"cmtlq3u6a1lwhpg2b8sg7z76z","MAISON AYAKA","AYAKA","UNKNOWN","","","0","1"
"cmtkdvy7s1syanf2be6gcepur","MAISON BM","BM","UNKNOWN","","","1","1"
"cmtk48fxt1clbny2bmdwyoihy","Maison Francis Kurkdjian","FRANCIS_KURKDJIAN","UNKNOWN","franciskurkdjian.com","LVMH","32","34"
"cmtkdvuu31ruhnf2bb1jd74oo","MAISON GUILLEMETTE","GUILLEMETTE","UNKNOWN","","","0","0"
"cmtkdvvfq1s2snf2boj2j1pt2","MAISON LABICHE","LABICHE","UNKNOWN","","","0","0"
"cmtnac1o62skxqq5lhnqhy2b1","MAISON LEMARIÉ","LEMARIE","UNKNOWN","","","0","1"
"cmtkdw2ts1u9fnf2btar9870t","MAISON LEMOINE","LEMOINE","UNKNOWN","","","0","1"
"cmtkdw2391u04nf2bmyn0xmwq","MAISON LOUIS PARIS","LOUIS_PARIS","UNKNOWN","","","0","1"
"cmtk1y3xj02mznv2bpqzs2233","Maison Margiela","MARGIELA","UNKNOWN","maisonmargiela.com","","137","153"
"cmtkdvyhn1t1gnf2bfb5inlv1","MAISON MONTAGUT","MONTAGUT","UNKNOWN","","","1","1"
"cmtkdw20l1tz9nf2b3oz671po","MAISON SHIRA","SHIRA","UNKNOWN","","","0","1"
"cmtkdvzst1tbsnf2bmqej2qf6","MAISON STELLA & SUZIE","STELLA_AND_SUZIE","UNKNOWN","","","0","0"
"cmtkf06ej0lqap22bicqm90nc","Maje","MAJE","MAISON","","SMCP","226","226"
"cmtlyhso703weqf5kbtptb23g","MAKE","MAKE","UNKNOWN","","","0","0"
"cmtpz3wkc04923ncqguqdiepd","Make My Lemonade","MAKE_MY_LEMONADE","UNKNOWN","makemylemonade.com","","2","2"
"cmtk48edb1bwxny2bji7mu21b","Make Up For Ever","MAKE_UP_FOR_EVER","UNKNOWN","makeupforever.com","LVMH","20","22"
"cmtkdvwau1sd2nf2b1w2pj4wb","MALFROID SOULIERS","MALFROID_SOULIERS","UNKNOWN","","","0","0"
"cmtkdvw7c1sbqnf2b0mjbyjjf","MANFIELD","MANFIELD","UNKNOWN","","","0","0"
"cmtn89596205lqq5l0deggb1g","Mango","MANGO","UNKNOWN","mango.com","","571","645"
"cmtrt7meu2xurpg5mtvjhy3qx","MANGO BULGARIA EOOD","MANGO_BULGARIA_EOOD","UNKNOWN","","","1","1"
"cmtrt7itx2wkkpg5mvv7wmscl","MANGO BULGARIA EOOD (EUR)","MANGO_BULGARIA_EOOD_EUR","UNKNOWN","","","1","1"
"cmtrt7l6d2xevpg5mh376rjbq","MANGO (CZ) s.r.o.","MANGO_CZ_S_R_O","UNKNOWN","","","4","4"
"cmtrt7lc42xh9pg5myoiuwl6c","MANGO DANMARK APS","MANGO_DANMARK_APS","UNKNOWN","","","1","1"
"cmtrt7g1q2vkkpg5mmuudj73w","MANGO GARMENTS HELLAS E.P.E.","MANGO_GARMENTS_HELLAS_E_P_E","UNKNOWN","","","7","7"
"cmtrt7j6r2wpjpg5mwnnw7tu5","MANGO GARMENTS ROM.","MANGO_GARMENTS_ROM","UNKNOWN","","","5","5"
"cmtn89br4236lqq5lkbzbe5al","MANGO GARMENTS ROM. SRL.","MANGO_GARMENTS_ROM_SRL","UNKNOWN","","","0","0"
"cmtn89a4b22h1qq5l0kk153vx","MANGO HONG KONG LIMITED","MANGO_HONG_KONG_LIMITED","UNKNOWN","","","0","0"
"cmtrt7bkt2u47pg5m6fetpinr","MANGO HUNGARY Kft.","MANGO_HUNGARY_KFT","UNKNOWN","","","8","8"
"cmtrt7b6f2u21pg5mzt1x4v3i","Mango Korea","MANGO_KOREA","UNKNOWN","","","4","4"
"cmtrt7fv12vi4pg5mfh4l5etv","MANGO LUXEMBOURG S.à.r.l.","MANGO_LUXEMBOURG_S_A_R_L","UNKNOWN","","","8","8"
"cmtrt7arx2tvrpg5mrjlm1or7","MANGO MERITXELL, S.L.U","MANGO_MERITXELL_S_L_U","UNKNOWN","","","5","5"
"cmtrt7ar82tvhpg5md2ogtmho","MANGO MNG","MANGO_MNG","UNKNOWN","","","587","587"
"cmtn8951b201pqq5lkkbmq6gw","MANGO MNG, S.A.","MANGO_MNG_S_A","UNKNOWN","mango.com","","0","5"
"cmtrt7dq42uqtpg5mzoe5op3j","MANGO MODA D.O.O.","MANGO_MODA_D_O_O","UNKNOWN","","","10","10"
"cmtn8950f2019qq5l4eeh3swn","MANGO Nederland BV","MANGO_NEDERLAND_BV","UNKNOWN","","","0","0"
"cmtrt7dda2umfpg5mslyds62z","MANGONOR Comércio de Vestuário","MANGONOR_COMERCIO_DE_VESTUARIO","UNKNOWN","","","10","10"
"cmtn896gy20r9qq5lnqeobxag","MANGONOR Comércio de Vestuário S.A","MANGONOR_COMERCIO_DE_VESTUARIO_S_A","UNKNOWN","","","0","0"
"cmtrt7lgl2xj6pg5m5azkzdpu","MANGO NORGE A.S.","MANGO_NORGE_A_S","UNKNOWN","","","1","1"
"cmtrt7giq2vr1pg5m1hz6detx","MANGO NY","MANGO_NY","UNKNOWN","","","75","75"
"cmtn899cd224xqq5l615ve4mp","MANGO NY INC","MANGO_NY_INC","UNKNOWN","","","0","0"
"cmtrt7cgi2ubxpg5m7jwdt3sj","MANGO ÖSTERRREICH HANDELS.","MANGO_OSTERRREICH_HANDELS","UNKNOWN","","","13","13"
"cmtn895pl20dlqq5lcwnaxmwj","MANGO ÖSTERRREICH HANDELS. GMBH","MANGO_OSTERRREICH_HANDELS_GMBH","UNKNOWN","","","0","0"
"cmtrt7bzr2u6jpg5mdve0o1du","MANGO Polska Sp.z.o.o.","MANGO_POLSKA_SP_Z_O_O","UNKNOWN","","","11","11"
"cmtrt7e2e2uuipg5mibjrf3d6","MANGO SINGAPORE GARMENTS PTE","MANGO_SINGAPORE_GARMENTS_PTE","UNKNOWN","","","24","24"
"cmtrt7mw22y09pg5m3gytueys","MANGO SL D.O.O.","MANGO_SL_D_O_O","UNKNOWN","","","3","3"
"cmtrt7m602xrtpg5mh8ep2dtu","MANGO SLOVENSKO, s.r.o.","MANGO_SLOVENSKO_S_R_O","UNKNOWN","","","1","1"
